CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Credit_limit,Credit_Utilization_rate
780567408,Existing Customer,47,F,3,Graduate,Divorced,Less than $40K,Blue,38,5,1,2,3027.0,1671,3065.0,55.203171456888015
778810083,Existing Customer,45,F,3,Graduate,Single,Less than $40K,Blue,35,4,3,3,4210.0,0,4245.0,0.0
778696608,Existing Customer,46,M,3,Graduate,Divorced,$40K - $60K,Blue,27,5,2,3,10931.0,2297,10958.0,21.013630957826365
771469758,Existing Customer,55,M,3,Graduate,Single,$120K +,Blue,43,5,1,3,34516.0,0,34559.0,0.0
714172158,Existing Customer,51,F,0,Doctorate,Single,$40K - $60K,Blue,36,3,2,1,2637.0,1009,2673.0,38.263177853621535
713713983,Existing Customer,42,F,4,Graduate,Single,Less than $40K,Blue,33,4,2,2,2899.0,1952,2932.0,67.33356329768885
787454133,Existing Customer,40,M,2,Unknown,Divorced,$120K +,Blue,26,3,2,3,1438.3,0,1464.3,0.0
709597983,Existing Customer,65,M,0,Doctorate,Divorced,Less than $40K,Blue,56,6,1,3,1573.0,653,1629.0,41.51303242212333
708298233,Attrited Customer,49,F,3,Graduate,Married,Less than $40K,Blue,37,4,2,1,6184.0,0,6221.0,0.0
779885358,Existing Customer,51,M,0,College,Married,$120K +,Silver,35,5,1,2,34516.0,2332,34551.0,6.756286939390428
709938708,Existing Customer,56,F,3,Uneducated,Married,Unknown,Blue,47,4,1,2,1822.0,1118,1869.0,61.361141602634476
719620983,Existing Customer,41,F,2,Unknown,Single,Less than $40K,Blue,29,6,3,0,2701.0,1839,2730.0,68.08589411329137
712329933,Attrited Customer,47,F,1,High School,Unknown,Less than $40K,Blue,41,6,3,2,3654.0,0,3695.0,0.0
798280683,Existing Customer,37,M,3,Post-Graduate,Single,$80K - $120K,Blue,31,6,3,3,2626.0,1736,2657.0,66.10814927646611
715265208,Existing Customer,48,F,1,High School,Single,Less than $40K,Blue,36,4,3,3,1438.3,812,1474.3,56.455537787665996
826069983,Existing Customer,46,F,4,Graduate,Single,Unknown,Blue,42,4,0,3,13376.0,1633,13418.0,12.208433014354068
708890958,Existing Customer,55,M,3,Graduate,Single,$120K +,Blue,42,3,3,2,31636.0,2517,31678.0,7.9561259324819815
708818508,Existing Customer,36,M,1,Unknown,Married,Less than $40K,Blue,26,5,2,2,3453.0,2517,3479.0,72.89313640312771
795784008,Attrited Customer,44,F,3,Graduate,Married,Less than $40K,Blue,38,4,2,3,3889.0,2517,3927.0,64.72100797120083
714965958,Existing Customer,47,F,4,Post-Graduate,Unknown,$40K - $60K,Blue,36,6,2,3,2216.0,1800,2252.0,81.2274368231047
716328558,Existing Customer,46,M,2,Uneducated,Married,$80K - $120K,Blue,38,4,5,2,11434.0,0,11472.0,0.0
780747033,Existing Customer,43,F,5,Graduate,Married,Unknown,Blue,34,5,1,3,3146.0,808,3180.0,25.68340750158932
713923233,Existing Customer,46,M,3,High School,Married,$80K - $120K,Blue,36,6,3,3,2790.0,2185,2826.0,78.31541218637993
710962308,Existing Customer,57,F,4,High School,Single,Unknown,Blue,36,3,6,3,4396.0,834,4432.0,18.97179253867152
713254983,Existing Customer,62,M,0,Uneducated,Single,$60K - $80K,Blue,50,5,2,2,14314.0,656,14364.0,4.582925806902334
720275358,Attrited Customer,47,M,2,Graduate,Married,$40K - $60K,Blue,30,4,3,2,1889.0,0,1919.0,0.0
715964058,Existing Customer,39,F,1,High School,Single,Less than $40K,Blue,31,5,2,1,1862.0,726,1893.0,38.99033297529538
721461258,Existing Customer,53,M,0,High School,Married,$40K - $60K,Blue,39,5,2,2,2875.0,1671,2914.0,58.12173913043478
710727333,Attrited Customer,49,F,3,High School,Married,Less than $40K,Blue,36,4,2,2,1763.0,0,1799.0,0.0
717325158,Existing Customer,46,F,5,Graduate,Married,$40K - $60K,Blue,33,3,1,1,1438.3,883,1471.3,61.39192101786832
825856083,Existing Customer,39,M,1,Post-Graduate,Single,$40K - $60K,Blue,35,5,1,1,2623.0,2121,2658.0,80.86160884483415
807136758,Attrited Customer,58,F,2,High School,Married,Less than $40K,Blue,53,3,0,2,1944.0,0,1997.0,0.0
715400733,Attrited Customer,43,F,3,Uneducated,Married,$40K - $60K,Blue,36,6,4,3,1438.3,0,1474.3,0.0
713927283,Existing Customer,39,F,1,Graduate,Single,Unknown,Blue,34,3,1,1,2884.0,2517,2918.0,87.27461858529819
711594858,Existing Customer,44,F,1,Unknown,Single,Less than $40K,Blue,36,3,3,2,2936.0,1297,2972.0,44.17574931880109
711389358,Attrited Customer,42,M,3,Graduate,Married,$40K - $60K,Blue,23,5,3,2,5791.0,2517,5814.0,43.46399585563806
720769533,Existing Customer,65,M,0,Graduate,Single,$40K - $60K,Blue,36,4,0,1,1438.3,682,1474.3,47.41708961968991
715736283,Existing Customer,55,F,4,Doctorate,Single,Less than $40K,Blue,44,3,1,1,1912.0,0,1956.0,0.0
768949983,Existing Customer,31,F,2,Unknown,Single,Unknown,Blue,25,5,3,1,3288.0,2495,3313.0,75.88199513381994
711253383,Attrited Customer,48,F,2,Unknown,Married,Unknown,Blue,38,6,2,3,4382.0,0,4420.0,0.0
798457833,Existing Customer,46,F,3,Graduate,Married,Unknown,Blue,40,5,1,3,3595.0,1087,3635.0,30.23643949930459
794554683,Attrited Customer,41,F,4,Graduate,Married,Less than $40K,Blue,26,4,2,2,3159.0,0,3185.0,0.0
789996783,Existing Customer,36,F,3,Uneducated,Unknown,Unknown,Blue,28,5,3,2,5393.0,2509,5421.0,46.52327090673094
712220283,Existing Customer,37,M,2,Graduate,Unknown,$80K - $120K,Blue,28,3,2,3,12222.0,0,12250.0,0.0
751150233,Existing Customer,43,M,5,Graduate,Single,Less than $40K,Blue,36,3,2,2,1438.3,0,1474.3,0.0
715815783,Existing Customer,46,M,3,Graduate,Married,$60K - $80K,Blue,29,3,2,2,3429.0,0,3458.0,0.0
712599783,Existing Customer,39,M,3,Uneducated,Single,$80K - $120K,Blue,36,4,2,1,12618.0,1585,12654.0,12.561420193374545
719653308,Existing Customer,49,F,3,Uneducated,Married,Less than $40K,Blue,40,5,2,2,6049.0,796,6089.0,13.159199867746734
708928908,Existing Customer,39,F,1,Graduate,Single,Less than $40K,Blue,23,4,3,3,2533.0,0,2556.0,0.0
709780158,Existing Customer,52,F,1,Graduate,Single,Unknown,Blue,35,4,4,2,2411.0,1379,2446.0,57.19618415595189
768675483,Existing Customer,41,M,4,College,Divorced,$60K - $80K,Blue,35,5,3,2,2001.0,0,2036.0,0.0
714243408,Existing Customer,46,F,2,Graduate,Single,Unknown,Blue,36,4,6,2,2042.0,1359,2078.0,66.55239960822723
711323283,Attrited Customer,57,M,2,Uneducated,Married,$60K - $80K,Blue,41,3,3,2,2527.0,1030,2568.0,40.7597942223981
713499408,Existing Customer,49,M,1,Unknown,Married,Less than $40K,Blue,35,5,2,2,1438.3,0,1473.3,0.0
719245983,Existing Customer,46,F,4,Post-Graduate,Married,Unknown,Blue,38,6,3,2,13816.0,955,13854.0,6.912275622466706
810789708,Existing Customer,38,F,1,Post-Graduate,Single,Less than $40K,Blue,33,4,2,1,2256.0,0,2289.0,0.0
710301858,Existing Customer,49,F,5,High School,Married,Unknown,Silver,36,6,2,2,34516.0,2019,34552.0,5.849461119480821
718611333,Existing Customer,55,M,3,Post-Graduate,Married,$80K - $120K,Blue,36,6,1,0,6400.0,1979,6436.0,30.921875
787557258,Existing Customer,52,F,4,Graduate,Married,Unknown,Blue,42,5,3,2,1816.0,0,1858.0,0.0
711533058,Existing Customer,42,F,2,Doctorate,Single,$40K - $60K,Blue,29,6,2,3,3347.0,2240,3376.0,66.92560501942037
715805133,Existing Customer,52,F,1,High School,Single,Less than $40K,Blue,43,6,2,2,2705.0,1581,2748.0,58.44731977818854
708680583,Existing Customer,53,F,1,Graduate,Married,$40K - $60K,Blue,36,4,1,2,2043.0,1590,2079.0,77.82672540381792
789454683,Existing Customer,45,F,3,High School,Single,$40K - $60K,Blue,36,4,2,2,1912.0,1281,1948.0,66.99790794979079
711428733,Existing Customer,50,F,3,Post-Graduate,Divorced,$40K - $60K,Blue,39,3,2,2,3028.0,1339,3067.0,44.22060766182299
715842183,Existing Customer,42,F,5,High School,Married,Less than $40K,Blue,35,5,4,3,1514.0,745,1549.0,49.207397622192865
815772333,Existing Customer,48,F,2,Unknown,Single,Less than $40K,Blue,43,6,3,3,1438.3,0,1481.3,0.0
778255083,Existing Customer,52,F,1,Uneducated,Married,Less than $40K,Blue,42,5,3,3,3103.0,2517,3145.0,81.11504995165969
715571583,Existing Customer,57,F,2,Doctorate,Divorced,Less than $40K,Blue,47,5,1,2,2504.0,1915,2551.0,76.4776357827476
720711483,Attrited Customer,56,F,1,High School,Married,Unknown,Blue,42,5,2,3,3674.0,2517,3716.0,68.50843767011432
827436483,Existing Customer,48,M,1,Graduate,Married,$80K - $120K,Blue,44,6,1,3,2916.0,0,2960.0,0.0
710715783,Existing Customer,52,F,1,Uneducated,Single,Less than $40K,Blue,45,5,2,3,1633.0,0,1678.0,0.0
758367933,Existing Customer,56,M,2,Uneducated,Single,$80K - $120K,Blue,49,5,3,2,5466.0,0,5515.0,0.0
721399833,Existing Customer,43,F,2,High School,Married,$40K - $60K,Blue,34,3,1,3,2032.0,1008,2066.0,49.60629921259843
708727983,Existing Customer,62,M,0,Uneducated,Single,$60K - $80K,Blue,36,6,1,3,3933.0,0,3969.0,0.0
802822833,Existing Customer,51,M,3,Uneducated,Unknown,$80K - $120K,Blue,45,5,2,2,21328.0,0,21373.0,0.0
713276733,Existing Customer,45,F,4,Graduate,Single,Less than $40K,Blue,36,3,1,3,3562.0,2107,3598.0,59.152161706906234
809440008,Attrited Customer,39,F,2,High School,Single,Unknown,Blue,34,3,3,1,2069.0,550,2103.0,26.582890285161913
716959833,Existing Customer,45,M,3,Graduate,Single,$120K +,Blue,31,5,2,2,3534.0,0,3565.0,0.0
714432108,Existing Customer,56,F,3,Uneducated,Married,$40K - $60K,Blue,46,5,3,3,2402.0,1892,2448.0,78.7676935886761
772580958,Existing Customer,57,F,2,Uneducated,Married,Unknown,Blue,47,3,2,2,3136.0,2138,3183.0,68.17602040816327
715071483,Existing Customer,60,F,1,Uneducated,Divorced,$40K - $60K,Blue,52,4,2,3,2802.0,2517,2854.0,89.8286937901499
712410858,Existing Customer,50,F,4,Uneducated,Married,Unknown,Blue,40,4,1,3,2315.0,1336,2355.0,57.71058315334773
715395933,Existing Customer,44,F,3,College,Unknown,Unknown,Blue,35,5,2,2,11238.0,2336,11273.0,20.786616835735895
711237633,Attrited Customer,49,M,0,Graduate,Married,$60K - $80K,Blue,29,3,3,3,1460.0,0,1489.0,0.0
781337658,Existing Customer,50,F,1,Graduate,Married,Less than $40K,Blue,44,3,1,2,2602.0,1612,2646.0,61.95234435049961
718913358,Attrited Customer,36,M,2,Graduate,Single,Less than $40K,Blue,36,3,3,3,4225.0,2517,4261.0,59.57396449704142
715784808,Existing Customer,57,F,4,Post-Graduate,Single,$40K - $60K,Blue,48,4,2,1,2576.0,1678,2624.0,65.13975155279503
718452633,Attrited Customer,35,F,4,Graduate,Married,Unknown,Blue,36,4,3,3,1931.0,0,1967.0,0.0
769883733,Attrited Customer,46,M,3,Post-Graduate,Single,$40K - $60K,Blue,40,3,4,2,2344.0,0,2384.0,0.0
709375158,Existing Customer,29,F,1,Unknown,Unknown,Unknown,Blue,36,6,3,2,7270.0,1835,7306.0,25.240715268225582
801977733,Existing Customer,40,F,2,High School,Single,Less than $40K,Blue,34,4,2,2,2395.0,1437,2429.0,60.0
709175208,Existing Customer,50,F,4,Uneducated,Single,Less than $40K,Blue,43,4,3,2,2835.0,2292,2878.0,80.84656084656085
788990508,Existing Customer,62,F,0,Unknown,Single,$40K - $60K,Blue,49,4,1,1,1540.0,796,1589.0,51.688311688311686
720835308,Existing Customer,49,F,2,Uneducated,Married,Unknown,Blue,34,6,1,3,3017.0,0,3051.0,0.0
717365958,Existing Customer,50,F,1,Graduate,Married,Less than $40K,Blue,36,4,2,3,1438.3,0,1474.3,0.0
779577108,Existing Customer,49,F,1,Doctorate,Single,$40K - $60K,Blue,32,3,3,2,1438.3,0,1470.3,0.0
801497508,Existing Customer,56,F,1,Graduate,Married,Less than $40K,Blue,50,4,3,2,1584.0,1311,1634.0,82.76515151515152
716131083,Existing Customer,47,M,2,Graduate,Single,$40K - $60K,Blue,35,6,1,3,2676.0,2157,2711.0,80.60538116591928
784734258,Existing Customer,56,F,2,Unknown,Divorced,$40K - $60K,Blue,50,5,2,2,5084.0,1683,5134.0,33.10385523210071
711122958,Attrited Customer,41,F,3,Graduate,Single,Less than $40K,Blue,33,5,3,3,1764.0,0,1797.0,0.0
779508333,Existing Customer,63,M,0,Unknown,Unknown,$60K - $80K,Blue,46,6,2,2,23925.0,1494,23971.0,6.244514106583072
717699408,Existing Customer,51,F,3,Graduate,Married,Unknown,Blue,36,3,3,3,2886.0,2517,2922.0,87.21413721413721
720210483,Existing Customer,43,F,3,High School,Unknown,Unknown,Blue,28,6,2,3,6720.0,2143,6748.0,31.88988095238095
709329558,Existing Customer,49,F,4,High School,Single,Less than $40K,Gold,34,4,3,2,15569.0,1554,15603.0,9.981373241698247
721222833,Existing Customer,51,F,3,Graduate,Married,$40K - $60K,Blue,36,3,3,3,1565.0,944,1601.0,60.319488817891376
712682583,Existing Customer,44,M,5,High School,Single,$60K - $80K,Blue,35,3,2,2,5947.0,995,5982.0,16.731124936942994
710051658,Existing Customer,46,M,3,Graduate,Married,$60K - $80K,Blue,37,6,3,3,18821.0,774,18858.0,4.112427607459752
708606633,Attrited Customer,56,F,3,Graduate,Married,$40K - $60K,Blue,44,6,3,4,1544.0,0,1588.0,0.0
710862258,Existing Customer,41,F,2,Uneducated,Married,Less than $40K,Blue,36,3,2,2,1755.0,0,1791.0,0.0
720072933,Existing Customer,49,F,4,Graduate,Married,Less than $40K,Blue,36,3,3,3,1438.3,666,1474.3,46.304665229785165
757527033,Existing Customer,53,F,2,College,Single,Less than $40K,Blue,46,3,5,2,2153.0,0,2199.0,0.0
713115483,Attrited Customer,44,F,3,Uneducated,Married,Less than $40K,Blue,36,6,3,3,1684.0,0,1720.0,0.0
816078708,Existing Customer,45,M,3,Unknown,Single,$40K - $60K,Blue,40,3,4,3,5662.0,1952,5702.0,34.47545037089368
713985183,Existing Customer,46,F,5,Graduate,Single,Less than $40K,Blue,38,4,5,2,2799.0,2412,2837.0,86.17363344051448
789601308,Existing Customer,58,M,3,Unknown,Married,$120K +,Blue,52,4,5,3,12398.0,0,12450.0,0.0
720133908,Existing Customer,41,M,2,Post-Graduate,Single,$40K - $60K,Blue,27,4,1,3,4461.0,900,4488.0,20.174848688634835
803197833,Existing Customer,49,F,1,Post-Graduate,Divorced,$40K - $60K,Blue,44,6,5,2,2597.0,1871,2641.0,72.04466692337313
812222208,Existing Customer,54,F,3,Uneducated,Single,Unknown,Blue,49,6,4,3,9733.0,863,9782.0,8.86674201171273
757634583,Existing Customer,52,F,2,Graduate,Married,Less than $40K,Blue,45,4,3,1,2261.0,1127,2306.0,49.84520123839009
719362458,Existing Customer,47,F,3,High School,Married,Less than $40K,Blue,36,5,3,3,2822.0,0,2858.0,0.0
789331908,Existing Customer,40,F,3,High School,Unknown,Less than $40K,Blue,30,5,2,2,8793.0,918,8823.0,10.440122824974411
715616358,Existing Customer,53,F,0,Graduate,Married,Unknown,Blue,36,5,4,3,5843.0,1162,5879.0,19.887044326544583
711784908,Existing Customer,46,F,4,High School,Single,Less than $40K,Blue,34,5,5,2,3322.0,2517,3356.0,75.76760987357014
806900508,Existing Customer,53,F,1,High School,Married,Less than $40K,Blue,48,5,3,3,2036.0,1716,2084.0,84.28290766208252
710098233,Existing Customer,28,F,0,Unknown,Single,Less than $40K,Blue,13,3,2,2,2387.0,0,2400.0,0.0
713508333,Existing Customer,43,F,4,College,Unknown,Less than $40K,Blue,33,5,4,3,1884.0,1216,1917.0,64.54352441613588
712176708,Existing Customer,51,F,3,Uneducated,Single,Less than $40K,Blue,36,5,3,3,3747.0,2268,3783.0,60.52842273819056
719724933,Existing Customer,58,F,1,Uneducated,Married,Less than $40K,Blue,51,5,4,2,2220.0,1240,2271.0,55.85585585585585
716537433,Existing Customer,50,F,2,College,Married,$40K - $60K,Blue,36,5,4,1,2428.0,2005,2464.0,82.57825370675454
713186058,Attrited Customer,42,F,3,Unknown,Married,$40K - $60K,Blue,36,4,2,3,1438.3,0,1474.3,0.0
787558683,Existing Customer,45,F,4,Post-Graduate,Single,$40K - $60K,Blue,35,3,5,2,1850.0,621,1885.0,33.56756756756757
718002633,Existing Customer,48,F,2,Graduate,Married,$40K - $60K,Silver,41,6,3,1,16002.0,2076,16043.0,12.973378327709037
789241308,Attrited Customer,54,F,2,Unknown,Unknown,Less than $40K,Blue,39,4,3,3,1438.3,0,1477.3,0.0
713941158,Existing Customer,47,F,1,High School,Unknown,Less than $40K,Blue,36,6,5,1,5222.0,2517,5258.0,48.199923400995786
808950108,Existing Customer,39,F,2,Graduate,Married,Less than $40K,Blue,34,4,5,2,1438.3,859,1472.3,59.723284433011194
719050458,Existing Customer,62,F,0,Unknown,Single,Less than $40K,Blue,56,6,3,3,2582.0,1528,2638.0,59.17893106119288
718021608,Existing Customer,45,F,3,Graduate,Married,$40K - $60K,Blue,34,4,5,2,1533.0,728,1567.0,47.48858447488584
788870283,Existing Customer,56,F,3,Graduate,Married,Less than $40K,Blue,41,5,4,1,1438.3,0,1479.3,0.0
778272408,Attrited Customer,52,M,1,Unknown,Divorced,$80K - $120K,Blue,42,4,4,2,5763.0,0,5805.0,0.0
720079758,Existing Customer,46,F,3,Uneducated,Single,Unknown,Blue,42,6,4,2,1910.0,1431,1952.0,74.92146596858639
787457883,Existing Customer,51,F,0,Unknown,Married,Less than $40K,Blue,37,4,3,2,1515.0,996,1552.0,65.74257425742574
719884983,Existing Customer,52,M,2,Graduate,Single,$40K - $60K,Blue,44,3,4,2,1538.0,666,1582.0,43.30299089726918
822056583,Existing Customer,44,F,4,Graduate,Single,$40K - $60K,Blue,40,6,5,3,1572.0,874,1612.0,55.597964376590326
714585033,Existing Customer,41,F,4,Uneducated,Married,Less than $40K,Blue,36,3,5,1,1438.3,1055,1474.3,73.35048320934436
713981283,Existing Customer,52,F,3,Graduate,Married,Less than $40K,Blue,46,6,5,3,2814.0,2162,2860.0,76.83013503909027
715328658,Attrited Customer,41,F,5,Post-Graduate,Married,Less than $40K,Blue,36,5,3,3,1495.0,0,1531.0,0.0
708918558,Attrited Customer,37,F,2,Graduate,Married,$40K - $60K,Blue,36,5,3,2,1959.0,662,1995.0,33.79275140377744
748194633,Existing Customer,60,F,1,Graduate,Divorced,Less than $40K,Blue,53,5,5,3,2903.0,1251,2956.0,43.09335170513262
719323683,Existing Customer,47,F,3,Uneducated,Single,$40K - $60K,Blue,35,6,5,2,4543.0,1028,4578.0,22.62821923838873
708611733,Existing Customer,42,F,1,College,Married,Unknown,Blue,33,4,4,3,3119.0,1328,3152.0,42.57774927861494
771219033,Existing Customer,42,M,1,Uneducated,Unknown,$80K - $120K,Blue,29,4,3,3,17506.0,1979,17535.0,11.304695532960128
721480158,Attrited Customer,50,F,2,Unknown,Married,Less than $40K,Blue,43,3,3,2,1438.3,910,1481.3,63.26913717583258
708086958,Existing Customer,49,F,2,Uneducated,Married,Unknown,Blue,41,3,5,2,3128.0,749,3169.0,23.945012787723783
709100283,Attrited Customer,36,F,2,High School,Single,Unknown,Blue,26,3,2,2,5956.0,2517,5982.0,42.259905977165886
719350908,Existing Customer,43,M,4,Unknown,Unknown,Less than $40K,Blue,35,3,3,2,4177.0,2094,4212.0,50.131673449844385
714124983,Existing Customer,57,M,2,Unknown,Single,$80K - $120K,Blue,48,6,4,3,13457.0,1044,13505.0,7.758044140595972
718031508,Existing Customer,45,M,4,College,Divorced,$80K - $120K,Blue,37,6,5,1,1535.0,0,1572.0,0.0
709732608,Existing Customer,41,F,3,Graduate,Married,Less than $40K,Blue,36,4,3,3,3203.0,2366,3239.0,73.8682485170153
713466033,Attrited Customer,39,F,2,Graduate,Divorced,Less than $40K,Blue,36,5,2,3,2092.0,0,2128.0,0.0
716369208,Existing Customer,44,F,3,Graduate,Married,Less than $40K,Blue,36,6,5,3,2420.0,1223,2456.0,50.53719008264462
781143933,Existing Customer,43,F,3,High School,Single,Less than $40K,Blue,36,5,3,3,2313.0,1325,2349.0,57.28491137051448
711337158,Existing Customer,56,M,2,Graduate,Married,$40K - $60K,Blue,49,3,5,3,3059.0,2387,3108.0,78.03203661327231
714724908,Existing Customer,41,F,1,Uneducated,Married,$40K - $60K,Blue,36,3,4,1,2235.0,1688,2271.0,75.52572706935123
719973033,Existing Customer,49,F,1,Unknown,Married,Less than $40K,Blue,37,5,5,2,3208.0,0,3245.0,0.0
714196008,Existing Customer,43,M,2,Graduate,Unknown,$60K - $80K,Blue,25,5,3,1,7534.0,0,7559.0,0.0
780272208,Existing Customer,39,F,1,Graduate,Unknown,Less than $40K,Blue,25,4,2,3,2006.0,1197,2031.0,59.67098703888335
717849708,Existing Customer,46,M,4,Unknown,Divorced,$60K - $80K,Blue,32,5,3,3,1438.3,738,1470.3,51.310574984356535
712437108,Existing Customer,49,M,3,Unknown,Married,$80K - $120K,Blue,42,3,3,1,14044.0,0,14086.0,0.0
767802483,Existing Customer,44,M,4,College,Single,$60K - $80K,Blue,38,6,3,3,5005.0,969,5043.0,19.36063936063936
709064208,Attrited Customer,43,F,2,Uneducated,Single,Less than $40K,Blue,32,4,3,6,1628.0,275,1660.0,16.89189189189189
714343608,Existing Customer,56,F,0,Unknown,Single,Less than $40K,Blue,36,5,4,2,3033.0,0,3069.0,0.0
709668408,Existing Customer,56,F,1,Graduate,Unknown,$40K - $60K,Blue,36,5,4,1,5204.0,0,5240.0,0.0
712753758,Existing Customer,57,F,1,High School,Single,Less than $40K,Blue,41,4,4,3,2442.0,1699,2483.0,69.57411957411958
807722658,Existing Customer,51,F,2,Graduate,Single,Less than $40K,Blue,46,3,3,3,2429.0,1250,2475.0,51.4615067929189
826808208,Existing Customer,60,F,0,High School,Single,$40K - $60K,Blue,56,3,5,2,2213.0,829,2269.0,37.460460912788065
757224108,Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue,32,6,3,1,2624.0,1117,2656.0,42.568597560975604
816091608,Existing Customer,37,F,1,College,Single,$40K - $60K,Blue,32,4,2,3,1976.0,0,2008.0,0.0
819684183,Existing Customer,46,F,3,Graduate,Single,$40K - $60K,Blue,41,4,5,3,3492.0,1546,3533.0,44.27262313860252
719630358,Attrited Customer,50,F,4,High School,Married,Less than $40K,Blue,36,1,3,2,3546.0,0,3582.0,0.0
712399308,Attrited Customer,38,F,3,High School,Unknown,Less than $40K,Blue,36,5,3,3,2989.0,2387,3025.0,79.85948477751757
721282908,Existing Customer,44,F,4,Graduate,Married,$40K - $60K,Blue,29,3,1,2,1438.3,0,1467.3,0.0
820848408,Existing Customer,52,F,4,Uneducated,Divorced,Unknown,Blue,48,5,5,2,1438.3,771,1486.3,53.60495028853508
710888883,Existing Customer,37,F,3,High School,Unknown,Less than $40K,Blue,36,6,4,2,1438.3,636,1474.3,44.21886949871376
711338058,Existing Customer,45,F,1,Unknown,Married,Less than $40K,Blue,33,6,3,2,1438.3,1201,1471.3,83.50135576722519
721317333,Existing Customer,40,F,4,Post-Graduate,Single,$40K - $60K,Blue,31,4,2,1,2383.0,1828,2414.0,76.71002937473772
711350133,Existing Customer,51,M,2,Graduate,Married,$80K - $120K,Blue,34,5,4,1,13587.0,2374,13621.0,17.47258408773092
803606958,Existing Customer,57,F,3,Graduate,Single,Less than $40K,Blue,52,5,5,0,3085.0,0,3137.0,0.0
