Attrition_Flag,Customer_Age,Dependent_count,Months_on_book,Months_Inactive_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Avg_Utilization_Ratio,Age_Bin,Churn,Attrition_Flag_Churned,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
Existing Customer,56,2,43,2,1978.0,0,0.641,4870,0.0,55-60,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,46,2,36,2,5464.0,887,0.554,4866,0.162,45-50,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
Existing Customer,42,3,37,3,5951.0,0,0.742,4160,0.0,40-45,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Existing Customer,49,2,31,1,2381.0,1603,0.687,4013,0.673,45-50,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,48,4,38,2,11596.0,1258,0.426,4686,0.108,45-50,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Existing Customer,55,3,46,3,5162.0,984,0.842,3562,0.191,50-55,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Existing Customer,63,1,55,3,16312.0,520,0.806,4366,0.032,60+,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Attrited Customer,44,3,36,2,25276.0,0,0.849,2282,0.0,40-45,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
Existing Customer,38,3,26,3,1939.0,1484,0.576,4790,0.765,35-40,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,45,2,36,3,2788.0,1826,0.521,4437,0.655,40-45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Existing Customer,54,3,42,2,1438.3,1108,0.782,4776,0.77,50-55,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,59,0,36,1,2448.0,1969,0.713,5066,0.804,55-60,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,52,1,40,3,10317.0,642,0.553,3939,0.062,50-55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Attrited Customer,38,1,33,2,3119.0,2517,0.722,2492,0.807,35-40,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Attrited Customer,42,4,36,2,2803.0,0,0.623,2216,0.0,40-45,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,43,4,30,2,2397.0,2151,0.839,4140,0.897,40-45,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Attrited Customer,44,3,32,3,1693.0,1457,0.919,2829,0.861,40-45,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Existing Customer,52,2,36,3,2866.0,1882,0.803,4850,0.657,50-55,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Existing Customer,52,3,36,2,2498.0,1650,0.673,4434,0.661,50-55,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
Existing Customer,42,4,23,1,1878.0,1024,0.76,4707,0.545,40-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Existing Customer,53,1,36,3,2712.0,2487,0.571,4159,0.917,50-55,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Attrited Customer,52,2,38,3,34516.0,0,0.639,2213,0.0,50-55,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Existing Customer,34,3,29,1,6169.0,2517,1.117,4794,0.408,30-35,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Existing Customer,51,2,35,2,6205.0,2264,0.773,4605,0.365,50-55,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Existing Customer,43,2,36,3,1780.0,1541,0.839,5008,0.866,40-45,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Existing Customer,48,3,36,2,1438.3,0,0.646,4490,0.0,45-50,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Attrited Customer,41,2,36,2,2811.0,2404,0.491,2245,0.855,40-45,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Attrited Customer,59,1,53,6,7501.0,2517,0.663,2280,0.336,55-60,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,62,1,36,3,2856.0,2517,0.615,4473,0.881,60+,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Existing Customer,37,3,22,2,29898.0,1414,0.453,3883,0.047,35-40,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
Existing Customer,46,2,36,2,1939.0,685,0.421,4327,0.353,45-50,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Existing Customer,50,2,21,1,2965.0,1819,0.796,4475,0.613,45-50,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,40,4,25,2,2812.0,2029,0.634,4763,0.722,35-40,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
Attrited Customer,59,1,36,2,10031.0,0,0.238,1792,0.0,55-60,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Existing Customer,62,0,36,3,4049.0,0,0.567,4003,0.0,60+,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Attrited Customer,38,3,26,2,2669.0,0,0.67,2271,0.0,35-40,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Attrited Customer,44,3,28,2,1951.0,0,0.772,2697,0.0,40-45,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,59,1,36,3,1528.0,0,0.669,4411,0.0,55-60,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Attrited Customer,48,2,36,3,1438.3,455,0.626,2090,0.316,45-50,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Attrited Customer,50,2,43,3,3143.0,0,0.764,2297,0.0,45-50,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Existing Customer,46,5,37,3,1438.3,725,0.715,3916,0.504,45-50,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Existing Customer,43,2,36,4,8406.0,0,0.743,3820,0.0,40-45,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
Existing Customer,50,0,36,2,2242.0,888,0.661,4708,0.396,45-50,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Attrited Customer,44,5,36,3,6538.0,0,0.556,2132,0.0,40-45,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Existing Customer,42,2,29,3,4710.0,1604,0.607,4663,0.341,40-45,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,50,1,41,1,13032.0,1701,0.904,4348,0.131,45-50,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Existing Customer,45,4,36,2,2225.0,0,0.611,4138,0.0,40-45,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,52,3,36,4,3143.0,2268,0.801,4417,0.722,50-55,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Existing Customer,49,2,44,1,5013.0,0,0.822,5223,0.0,45-50,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
Existing Customer,60,0,50,0,3466.0,973,0.652,4073,0.281,55-60,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,38,2,18,3,1686.0,1206,0.767,4891,0.715,35-40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Attrited Customer,44,3,34,3,1689.0,0,0.202,1588,0.0,40-45,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Existing Customer,47,1,42,2,1626.0,0,0.783,4847,0.0,45-50,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Attrited Customer,57,2,51,5,1614.0,0,0.241,1690,0.0,55-60,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,41,3,29,3,2429.0,1966,1.046,4775,0.809,40-45,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Existing Customer,35,2,15,2,1438.3,834,0.684,4551,0.58,30-35,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
Attrited Customer,39,4,30,2,17523.0,0,0.424,1974,0.0,35-40,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Existing Customer,54,2,43,4,2573.0,1760,0.676,4404,0.684,50-55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,43,3,33,2,2900.0,2122,0.631,4656,0.732,40-45,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Existing Customer,32,2,36,5,2352.0,2176,0.857,5209,0.925,30-35,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,58,2,36,4,2212.0,1902,0.691,4976,0.86,55-60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Attrited Customer,33,2,36,3,9642.0,1431,0.561,2172,0.148,30-35,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Existing Customer,56,1,37,1,9257.0,0,0.722,4212,0.0,55-60,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Attrited Customer,46,2,36,3,1731.0,0,0.529,2304,0.0,45-50,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,61,1,49,2,16929.0,1838,0.551,4799,0.109,60+,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Existing Customer,50,2,39,4,3606.0,1862,0.689,3568,0.516,45-50,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Existing Customer,44,4,33,3,1714.0,0,0.849,4180,0.0,40-45,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
Existing Customer,46,3,36,2,23512.0,1562,0.632,3764,0.066,45-50,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
Attrited Customer,44,3,35,3,1855.0,0,0.988,2544,0.0,40-45,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
Attrited Customer,44,3,34,3,1605.0,890,0.742,2722,0.555,40-45,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Attrited Customer,46,3,36,3,2302.0,1593,0.671,2689,0.692,45-50,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,42,3,25,2,13546.0,1720,0.538,3943,0.127,40-45,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
Attrited Customer,54,4,44,3,2440.0,503,0.415,2334,0.206,50-55,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Existing Customer,39,1,30,6,2669.0,2397,0.807,3847,0.898,35-40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Attrited Customer,47,3,35,3,2402.0,628,0.689,1930,0.261,45-50,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
Attrited Customer,46,2,33,3,3001.0,0,0.74,2577,0.0,45-50,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
Existing Customer,42,2,31,2,2552.0,2220,0.782,4437,0.87,40-45,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,41,3,34,6,2679.0,2214,1.036,4682,0.826,40-45,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,45,4,35,2,1502.0,0,0.739,4890,0.0,40-45,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,61,1,55,3,1438.3,0,0.573,4518,0.0,60+,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Existing Customer,46,4,38,2,3331.0,1307,0.617,3946,0.392,45-50,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,32,1,19,2,1438.3,0,0.686,4593,0.0,30-35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Existing Customer,55,2,39,2,2426.0,1589,0.87,5175,0.655,50-55,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
Attrited Customer,59,2,54,2,2791.0,2396,0.889,2658,0.858,55-60,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Existing Customer,49,2,43,2,18379.0,999,0.466,4122,0.054,45-50,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
Existing Customer,46,2,34,3,3499.0,1759,0.635,3972,0.503,45-50,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Existing Customer,60,0,48,1,1438.3,0,0.653,4104,0.0,55-60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,40,2,28,3,18295.0,0,0.625,4827,0.0,35-40,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Existing Customer,39,1,29,1,1568.0,995,0.908,4531,0.635,35-40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,57,2,36,0,2712.0,1445,0.819,4520,0.533,55-60,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
Attrited Customer,48,5,41,3,34516.0,2517,0.553,2260,0.073,45-50,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
Existing Customer,55,5,49,2,2177.0,1472,0.787,5228,0.676,50-55,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,44,2,34,3,2296.0,0,0.749,5108,0.0,40-45,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,43,3,35,3,2435.0,1595,0.691,5268,0.655,40-45,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
Attrited Customer,51,3,41,3,1495.0,691,0.705,2552,0.462,50-55,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Attrited Customer,41,3,26,2,9220.0,0,0.733,2276,0.0,40-45,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Attrited Customer,52,2,40,4,23128.0,1958,0.604,2050,0.085,50-55,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Existing Customer,47,2,37,0,4254.0,1204,0.538,5385,0.283,45-50,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Attrited Customer,47,3,42,5,14897.0,0,0.489,2164,0.0,45-50,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
Existing Customer,54,2,36,2,3554.0,0,0.929,4121,0.0,50-55,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,34,2,13,2,1798.0,833,0.882,4551,0.463,30-35,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,44,2,34,2,2429.0,1687,0.766,4122,0.695,40-45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,46,4,39,1,2477.0,1480,0.826,5138,0.597,45-50,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Existing Customer,36,2,36,2,14304.0,699,0.549,4746,0.049,35-40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Existing Customer,30,0,36,1,1536.0,801,0.944,3904,0.521,25-30,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,39,3,34,3,15370.0,686,0.81,4106,0.045,35-40,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Existing Customer,45,4,39,1,23981.0,1684,0.736,4141,0.07,40-45,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
Existing Customer,42,3,38,1,6318.0,1397,0.517,4166,0.221,40-45,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
Existing Customer,32,1,13,1,3558.0,816,0.77,4878,0.229,30-35,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Attrited Customer,56,4,44,3,1677.0,0,0.835,2477,0.0,55-60,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Existing Customer,53,4,47,2,2734.0,2085,0.764,4064,0.763,50-55,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,52,2,36,3,2396.0,1663,0.645,4569,0.694,50-55,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Existing Customer,45,4,35,2,9852.0,2277,0.831,3813,0.231,40-45,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Existing Customer,49,4,30,3,1579.0,900,0.592,4354,0.57,45-50,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Attrited Customer,44,3,37,2,1900.0,0,0.864,2298,0.0,40-45,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
Existing Customer,42,2,28,2,1820.0,0,0.658,4592,0.0,40-45,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Existing Customer,58,1,39,1,2406.0,0,1.016,4450,0.0,55-60,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
Attrited Customer,60,0,47,1,4541.0,1037,0.825,2829,0.228,55-60,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Existing Customer,51,4,43,3,3124.0,2517,0.635,4716,0.806,50-55,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,44,2,26,3,2240.0,1664,0.691,4399,0.743,40-45,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,43,4,31,1,1773.0,882,0.68,5400,0.497,40-45,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
Existing Customer,27,0,36,2,1674.0,752,0.963,4513,0.449,25-30,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,46,4,39,3,3257.0,0,0.757,4042,0.0,45-50,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Existing Customer,48,3,36,2,32611.0,1718,0.971,3916,0.053,45-50,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
Existing Customer,47,3,38,1,3027.0,1671,0.934,3912,0.552,45-50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Existing Customer,45,3,35,3,4210.0,0,1.027,4175,0.0,40-45,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,46,3,27,2,10931.0,2297,0.639,4802,0.21,45-50,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Existing Customer,55,3,43,1,34516.0,0,0.813,4131,0.0,50-55,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Existing Customer,51,0,36,2,2637.0,1009,0.574,4525,0.383,50-55,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Existing Customer,42,4,33,2,2899.0,1952,0.667,4906,0.673,40-45,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,40,2,26,2,1438.3,0,0.634,4776,0.0,35-40,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Existing Customer,65,0,56,1,1573.0,653,0.71,3349,0.415,60+,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Attrited Customer,49,3,37,2,6184.0,0,0.476,1756,0.0,45-50,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,51,0,35,1,34516.0,2332,0.8,4587,0.068,50-55,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Existing Customer,56,3,47,1,1822.0,1118,0.896,4576,0.614,55-60,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Existing Customer,41,2,29,3,2701.0,1839,0.765,4406,0.681,40-45,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
Attrited Customer,47,1,41,3,3654.0,0,0.63,1998,0.0,45-50,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Existing Customer,37,3,31,3,2626.0,1736,0.786,4714,0.661,35-40,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
Existing Customer,48,1,36,3,1438.3,812,0.667,3868,0.565,45-50,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,46,4,42,0,13376.0,1633,0.98,4515,0.122,45-50,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Existing Customer,55,3,42,3,31636.0,2517,0.718,4231,0.08,50-55,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Existing Customer,36,1,26,2,3453.0,2517,0.585,4386,0.729,35-40,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
Attrited Customer,44,3,38,2,3889.0,2517,0.405,1718,0.647,40-45,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,47,4,36,2,2216.0,1800,0.751,4711,0.812,45-50,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
Existing Customer,46,2,38,5,11434.0,0,0.84,4520,0.0,45-50,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
Existing Customer,43,5,34,1,3146.0,808,0.711,4149,0.257,40-45,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Existing Customer,46,3,36,3,2790.0,2185,0.671,3392,0.783,45-50,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Existing Customer,57,4,36,6,4396.0,834,0.66,4826,0.19,55-60,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Existing Customer,62,0,50,2,14314.0,656,0.822,4355,0.046,60+,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
Attrited Customer,47,2,30,3,1889.0,0,0.874,2479,0.0,45-50,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Existing Customer,39,1,31,2,1862.0,726,0.63,5105,0.39,35-40,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,53,0,39,2,2875.0,1671,0.923,4399,0.581,50-55,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Attrited Customer,49,3,36,2,1763.0,0,0.896,2813,0.0,45-50,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,46,5,33,1,1438.3,883,0.708,4474,0.614,45-50,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Existing Customer,39,1,35,1,2623.0,2121,0.722,4078,0.809,35-40,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Attrited Customer,58,2,53,0,1944.0,0,0.613,2412,0.0,55-60,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Attrited Customer,43,3,36,4,1438.3,0,0.747,2116,0.0,40-45,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
Existing Customer,39,1,34,1,2884.0,2517,0.693,4809,0.873,35-40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Existing Customer,44,1,36,3,2936.0,1297,0.556,4509,0.442,40-45,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
Attrited Customer,42,3,23,3,5791.0,2517,0.69,2516,0.435,40-45,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Existing Customer,65,0,36,0,1438.3,682,0.713,4427,0.474,60+,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Existing Customer,55,4,44,1,1912.0,0,0.783,4666,0.0,50-55,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,31,2,25,3,3288.0,2495,0.805,4370,0.759,30-35,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
Attrited Customer,48,2,38,2,4382.0,0,0.714,2446,0.0,45-50,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Existing Customer,46,3,40,1,3595.0,1087,0.528,4534,0.302,45-50,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Attrited Customer,41,4,26,2,3159.0,0,0.916,2925,0.0,40-45,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,36,3,28,3,5393.0,2509,0.679,4769,0.465,35-40,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
Existing Customer,37,2,28,2,12222.0,0,0.861,4215,0.0,35-40,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Existing Customer,43,5,36,2,1438.3,0,0.644,4459,0.0,40-45,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,46,3,29,2,3429.0,0,0.637,4591,0.0,45-50,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Existing Customer,39,3,36,2,12618.0,1585,0.586,4768,0.126,35-40,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Existing Customer,49,3,40,2,6049.0,796,0.821,4468,0.132,45-50,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,39,1,23,3,2533.0,0,0.998,5128,0.0,35-40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,52,1,35,4,2411.0,1379,0.869,4812,0.572,50-55,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Existing Customer,41,4,35,3,2001.0,0,0.791,4455,0.0,40-45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
