CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit
788832033,Existing Customer,35,M,2,High School,Unknown,$40K - $60K,Blue,19,4,3,3,8599.0
713452533,Existing Customer,35,F,4,Graduate,Single,Less than $40K,Blue,22,6,3,3,1438.3
720212508,Existing Customer,51,F,1,Graduate,Single,Less than $40K,Blue,37,4,3,4,4402.0
717825033,Existing Customer,50,M,0,Unknown,Divorced,$60K - $80K,Blue,36,3,3,2,5444.0
779926608,Existing Customer,50,F,2,High School,Married,Less than $40K,Blue,36,6,2,1,1438.3
713608383,Attrited Customer,54,F,1,Unknown,Married,Less than $40K,Blue,40,1,1,4,1438.3
710125608,Existing Customer,45,F,5,Unknown,Single,Less than $40K,Blue,36,4,2,0,2679.0
712724733,Existing Customer,31,F,0,Post-Graduate,Single,Less than $40K,Blue,19,6,3,1,2766.0
718286658,Existing Customer,42,M,3,Graduate,Single,$60K - $80K,Silver,22,5,3,1,25293.0
714195108,Existing Customer,45,F,2,Post-Graduate,Single,Unknown,Blue,37,3,3,4,2707.0
720867708,Attrited Customer,45,F,4,Graduate,Unknown,Less than $40K,Blue,33,1,3,2,1748.0
752573508,Existing Customer,45,F,3,High School,Single,$40K - $60K,Blue,26,3,2,4,4034.0
768661758,Existing Customer,53,M,0,Uneducated,Divorced,$120K +,Blue,47,5,2,1,26129.0
721126833,Attrited Customer,51,M,2,High School,Married,$80K - $120K,Blue,41,5,2,3,14902.0
716093133,Existing Customer,38,F,2,Uneducated,Single,$40K - $60K,Blue,31,5,2,2,12228.0
771092433,Existing Customer,55,F,2,Graduate,Single,Less than $40K,Blue,42,4,3,3,1724.0
712807758,Attrited Customer,47,F,3,Graduate,Single,Less than $40K,Blue,39,3,3,3,1438.3
721514883,Existing Customer,38,M,1,Graduate,Single,$80K - $120K,Blue,25,5,0,1,16665.0
824140908,Attrited Customer,52,M,3,Uneducated,Single,$120K +,Blue,48,5,3,4,20974.0
712971708,Existing Customer,43,F,5,Unknown,Single,Less than $40K,Blue,26,6,0,3,3139.0
716471508,Existing Customer,54,M,2,Unknown,Single,$120K +,Blue,36,5,1,2,19865.0
782548758,Existing Customer,42,F,5,High School,Divorced,Less than $40K,Blue,36,5,2,3,2069.0
720444408,Attrited Customer,35,F,1,College,Single,Less than $40K,Blue,25,2,2,4,2231.0
717389433,Existing Customer,62,F,0,High School,Single,Unknown,Silver,51,3,1,4,33371.0
714292533,Existing Customer,48,F,3,College,Married,Less than $40K,Blue,36,4,1,2,2544.0
709585758,Existing Customer,41,M,4,High School,Single,$120K +,Blue,28,5,1,4,34516.0
712096758,Existing Customer,49,F,2,Graduate,Unknown,$40K - $60K,Blue,36,6,3,1,5370.0
811463283,Existing Customer,54,M,0,Graduate,Single,$80K - $120K,Blue,42,3,1,1,22437.0
789358908,Attrited Customer,53,F,3,College,Married,Less than $40K,Blue,43,3,2,2,3573.0
718146258,Existing Customer,51,M,2,Graduate,Divorced,$60K - $80K,Blue,41,4,3,1,1959.0
710779083,Existing Customer,59,F,0,Graduate,Married,Less than $40K,Blue,48,3,3,4,1661.0
709166883,Existing Customer,39,F,3,Uneducated,Single,Unknown,Blue,27,6,2,1,5363.0
712554183,Existing Customer,65,F,2,College,Single,$40K - $60K,Blue,54,4,3,2,3009.0
721315233,Existing Customer,47,M,4,High School,Single,$40K - $60K,Silver,32,3,3,4,18535.0
714766383,Existing Customer,42,M,3,High School,Single,Less than $40K,Blue,24,4,3,2,2171.0
797491683,Attrited Customer,45,M,5,Unknown,Married,$80K - $120K,Silver,39,2,2,3,34516.0
714157908,Existing Customer,57,F,0,Unknown,Married,Less than $40K,Blue,42,5,1,4,2376.0
714588408,Existing Customer,51,F,3,Uneducated,Married,Less than $40K,Blue,43,4,3,2,2882.0
719627133,Existing Customer,50,F,1,Graduate,Single,Less than $40K,Blue,37,4,3,4,3277.0
714125883,Existing Customer,47,M,2,Unknown,Married,$80K - $120K,Blue,36,6,2,1,2514.0
712865583,Existing Customer,57,F,5,Graduate,Married,$40K - $60K,Blue,49,4,2,2,3301.0
779363283,Existing Customer,48,M,3,Post-Graduate,Single,$60K - $80K,Blue,34,4,3,2,12391.0
779224758,Existing Customer,47,F,2,Doctorate,Single,Less than $40K,Blue,37,4,3,2,2168.0
718775808,Existing Customer,42,F,3,Unknown,Married,Unknown,Blue,31,3,1,4,7762.0
710267583,Existing Customer,45,F,3,Doctorate,Divorced,Unknown,Blue,33,6,3,2,12587.0
711305208,Existing Customer,52,M,2,Unknown,Married,$60K - $80K,Blue,36,6,3,4,14785.0
717531483,Existing Customer,37,M,2,High School,Single,$60K - $80K,Blue,21,5,2,2,3433.0
709170108,Attrited Customer,60,F,1,Unknown,Single,$40K - $60K,Blue,41,3,2,4,2425.0
716056158,Attrited Customer,63,M,0,Graduate,Single,$60K - $80K,Blue,51,3,3,3,11619.0
711326583,Existing Customer,62,F,0,High School,Single,Less than $40K,Blue,50,3,3,3,3989.0
715406658,Attrited Customer,47,F,1,Unknown,Single,Less than $40K,Blue,37,4,2,1,2173.0
712814658,Existing Customer,50,F,0,Graduate,Married,Less than $40K,Blue,43,4,1,2,2393.0
773228133,Attrited Customer,39,F,2,Graduate,Married,Less than $40K,Blue,29,3,2,2,1677.0
710453283,Existing Customer,40,F,3,Uneducated,Single,Less than $40K,Blue,27,5,4,2,2035.0
795266208,Existing Customer,39,M,3,College,Single,$120K +,Blue,30,4,2,1,8842.0
779090883,Existing Customer,42,F,2,Unknown,Unknown,Less than $40K,Blue,23,6,3,1,2483.0
712309758,Existing Customer,65,M,0,Graduate,Single,$40K - $60K,Blue,49,3,2,3,13921.0
716625033,Attrited Customer,32,F,1,Graduate,Single,Less than $40K,Blue,36,3,3,6,2761.0
790112133,Existing Customer,47,F,2,Post-Graduate,Single,$40K - $60K,Blue,40,5,3,2,2623.0
797238108,Existing Customer,49,F,4,Unknown,Divorced,Less than $40K,Blue,43,5,1,2,3232.0
716782758,Attrited Customer,48,M,3,Graduate,Single,$60K - $80K,Blue,42,3,2,4,19075.0
715588008,Existing Customer,45,M,4,College,Married,$80K - $120K,Blue,31,4,3,3,31978.0
713977308,Existing Customer,62,M,1,Graduate,Single,$120K +,Blue,53,4,3,4,34516.0
719059083,Existing Customer,45,F,3,High School,Unknown,Less than $40K,Blue,33,5,1,1,6225.0
708797583,Attrited Customer,49,F,4,Unknown,Single,Unknown,Blue,31,6,3,3,2672.0
708809283,Attrited Customer,41,F,4,Graduate,Divorced,$40K - $60K,Blue,33,1,3,1,10360.0
771529608,Existing Customer,50,M,2,High School,Married,$120K +,Blue,38,5,6,0,10747.0
715776033,Existing Customer,46,M,5,Uneducated,Single,$60K - $80K,Blue,33,4,1,3,3135.0
778619358,Existing Customer,42,F,3,Uneducated,Single,Less than $40K,Blue,22,4,1,4,1438.3
715717608,Existing Customer,41,F,4,Uneducated,Unknown,Less than $40K,Blue,32,4,3,1,3189.0
789204933,Existing Customer,65,M,1,Uneducated,Single,Less than $40K,Blue,55,3,2,4,8963.0
711100608,Attrited Customer,55,M,1,Uneducated,Single,$60K - $80K,Blue,48,5,2,2,1723.0
713591283,Existing Customer,36,F,3,Uneducated,Married,Unknown,Blue,23,6,6,1,2161.0
719344608,Existing Customer,46,F,3,Graduate,Single,Less than $40K,Blue,27,6,3,3,3901.0
787659483,Existing Customer,58,F,1,Doctorate,Married,Less than $40K,Blue,48,4,2,2,1438.3
822948708,Existing Customer,42,F,3,Uneducated,Divorced,Less than $40K,Blue,38,5,2,2,3131.0
710080383,Existing Customer,38,F,2,Graduate,Single,$40K - $60K,Blue,36,6,2,3,2331.0
715596783,Existing Customer,29,F,1,Uneducated,Married,Less than $40K,Blue,18,3,3,3,1895.0
798773208,Existing Customer,46,F,4,Unknown,Divorced,Unknown,Blue,40,5,2,3,26496.0
768624258,Attrited Customer,55,F,2,Graduate,Single,Less than $40K,Blue,49,2,1,2,1583.0
721412208,Existing Customer,57,F,2,High School,Married,Less than $40K,Blue,36,4,2,2,1438.3
708129933,Existing Customer,45,F,4,Graduate,Single,Less than $40K,Blue,36,5,3,2,2072.0
719703483,Existing Customer,47,F,1,Doctorate,Divorced,Less than $40K,Blue,37,6,3,3,2707.0
708290208,Existing Customer,43,F,3,High School,Married,Less than $40K,Silver,31,3,3,4,13608.0
710431158,Existing Customer,52,F,3,Unknown,Single,Unknown,Blue,36,3,1,2,10273.0
816528333,Existing Customer,64,F,0,High School,Single,Less than $40K,Blue,56,6,6,1,2609.0
778760808,Existing Customer,52,F,2,Graduate,Married,Less than $40K,Blue,39,4,1,3,8431.0
718025808,Existing Customer,61,M,0,High School,Divorced,$60K - $80K,Blue,51,6,3,4,5852.0
815860008,Existing Customer,40,F,3,Uneducated,Married,Less than $40K,Blue,35,5,2,4,3140.0
780126033,Attrited Customer,50,M,4,Unknown,Married,$40K - $60K,Blue,35,6,1,5,12914.0
720135333,Existing Customer,45,F,5,Graduate,Single,Less than $40K,Blue,34,5,1,0,8694.0
719174433,Attrited Customer,36,F,1,Unknown,Single,Less than $40K,Blue,24,2,1,2,1735.0
821521983,Existing Customer,51,F,3,High School,Single,Unknown,Blue,46,4,1,4,2286.0
716961933,Existing Customer,43,F,2,Graduate,Married,Less than $40K,Blue,36,5,2,4,3589.0
712834533,Existing Customer,51,F,2,Unknown,Single,Less than $40K,Blue,39,5,2,4,2673.0
710544033,Existing Customer,47,M,2,Unknown,Married,$80K - $120K,Blue,36,3,1,3,9437.0
710622333,Existing Customer,39,F,2,High School,Single,$40K - $60K,Blue,28,3,2,2,2751.0
714277758,Existing Customer,40,M,1,High School,Single,$40K - $60K,Blue,28,6,2,1,11557.0
713166333,Existing Customer,38,F,2,High School,Married,Unknown,Blue,27,5,2,1,14831.0
714346608,Attrited Customer,51,F,2,Graduate,Single,$40K - $60K,Blue,36,3,1,4,1495.0
778284783,Existing Customer,44,M,5,Unknown,Married,$60K - $80K,Blue,34,5,3,2,2791.0
714721608,Existing Customer,38,M,3,Graduate,Single,$120K +,Blue,29,4,3,0,9703.0
716453883,Existing Customer,47,M,5,Unknown,Single,$120K +,Blue,39,6,3,1,3889.0
713876958,Existing Customer,32,F,0,Unknown,Single,Unknown,Blue,26,6,2,4,14140.0
794967408,Existing Customer,53,M,3,Post-Graduate,Married,$80K - $120K,Blue,47,5,2,1,9106.0
798481383,Attrited Customer,40,F,3,Uneducated,Married,Less than $40K,Blue,34,5,1,2,2694.0
718697583,Existing Customer,45,M,3,Graduate,Divorced,$60K - $80K,Blue,36,6,3,2,19629.0
711799458,Existing Customer,41,M,4,Graduate,Single,$40K - $60K,Blue,36,3,1,1,6507.0
823904133,Attrited Customer,53,F,2,College,Single,Unknown,Blue,49,2,2,4,10195.0
718005108,Existing Customer,44,F,5,College,Married,Less than $40K,Blue,34,4,1,2,2096.0
717877533,Existing Customer,39,F,2,Graduate,Single,$40K - $60K,Blue,36,5,1,1,11314.0
711883833,Existing Customer,50,F,1,Uneducated,Single,Less than $40K,Blue,37,6,1,1,1837.0
711646908,Attrited Customer,39,M,3,Unknown,Single,$60K - $80K,Blue,23,1,2,3,7821.0
718171308,Attrited Customer,44,F,3,Graduate,Married,Less than $40K,Blue,36,6,3,4,1984.0
709627983,Existing Customer,56,F,3,Post-Graduate,Single,Less than $40K,Blue,36,4,3,0,2535.0
716580933,Existing Customer,63,M,0,Uneducated,Single,$40K - $60K,Blue,36,3,3,3,1970.0
713600958,Existing Customer,50,M,1,Unknown,Married,$120K +,Blue,38,4,5,3,34516.0
772248408,Existing Customer,40,F,3,Graduate,Single,Less than $40K,Blue,29,5,1,4,2694.0
720196158,Existing Customer,48,M,3,Unknown,Single,$60K - $80K,Blue,40,6,3,3,4476.0
770024733,Attrited Customer,53,F,2,Uneducated,Single,$40K - $60K,Blue,47,1,2,3,1699.0
710912733,Existing Customer,44,F,1,Uneducated,Married,Less than $40K,Blue,36,3,2,4,1953.0
712860858,Existing Customer,56,F,2,Graduate,Unknown,Unknown,Blue,45,5,1,3,5264.0
708702258,Attrited Customer,40,F,3,Uneducated,Single,Unknown,Blue,36,3,2,2,3698.0
797169633,Existing Customer,41,M,4,Graduate,Single,$120K +,Blue,35,5,3,3,34516.0
709922508,Existing Customer,40,F,4,Unknown,Married,Less than $40K,Blue,28,4,1,1,2712.0
712802733,Existing Customer,45,F,4,High School,Divorced,Less than $40K,Blue,36,3,1,4,5486.0
716981358,Existing Customer,40,F,2,Post-Graduate,Married,Less than $40K,Blue,32,3,3,0,2107.0
758787333,Existing Customer,52,M,3,Uneducated,Unknown,$120K +,Blue,45,4,1,2,18096.0
720519333,Attrited Customer,59,F,2,Unknown,Single,Unknown,Blue,45,1,3,3,2721.0
717387933,Existing Customer,49,F,2,High School,Divorced,Less than $40K,Blue,36,6,3,3,2976.0
738195708,Existing Customer,47,M,2,Graduate,Divorced,$80K - $120K,Blue,40,6,1,3,16741.0
708560733,Existing Customer,42,F,3,Graduate,Divorced,Less than $40K,Blue,36,5,2,3,3714.0
717001908,Attrited Customer,41,F,5,Graduate,Married,Less than $40K,Blue,28,6,2,2,6936.0
768972558,Existing Customer,43,M,5,High School,Married,$120K +,Blue,37,4,3,4,11099.0
716899233,Existing Customer,40,F,4,Graduate,Single,Less than $40K,Gold,20,6,4,3,15987.0
715567608,Existing Customer,45,F,1,High School,Unknown,Less than $40K,Blue,35,4,4,4,4406.0
713264583,Existing Customer,43,M,2,High School,Married,$120K +,Silver,23,3,3,2,34516.0
716769783,Existing Customer,48,F,2,Graduate,Married,Unknown,Blue,40,3,2,4,5104.0
719564208,Attrited Customer,46,F,1,Uneducated,Single,$40K - $60K,Blue,30,3,2,1,7195.0
716680983,Existing Customer,41,F,3,Doctorate,Married,Less than $40K,Blue,36,3,1,1,1956.0
715719033,Existing Customer,38,F,3,Post-Graduate,Married,Less than $40K,Blue,32,4,3,2,3317.0
713229633,Attrited Customer,45,F,0,Unknown,Married,$40K - $60K,Blue,30,3,2,4,2759.0
788246958,Existing Customer,44,F,2,Graduate,Married,Unknown,Blue,36,3,1,2,6038.0
720419358,Existing Customer,35,F,2,Uneducated,Single,Less than $40K,Blue,36,3,2,1,2942.0
772545858,Existing Customer,49,F,4,Graduate,Married,Less than $40K,Blue,39,4,2,3,5095.0
771431133,Existing Customer,47,F,4,Graduate,Unknown,Less than $40K,Blue,35,4,2,4,1438.3
717800358,Existing Customer,48,M,3,High School,Single,$80K - $120K,Blue,36,3,3,4,10111.0
798041508,Attrited Customer,50,F,4,Graduate,Single,Less than $40K,Blue,44,2,3,2,3201.0
710626758,Existing Customer,44,M,4,Uneducated,Unknown,$60K - $80K,Blue,36,6,1,3,2761.0
718982058,Existing Customer,37,M,3,Graduate,Divorced,$40K - $60K,Blue,36,5,2,0,5987.0
791822733,Existing Customer,47,F,3,High School,Single,Unknown,Blue,41,5,1,3,5630.0
718762308,Existing Customer,35,F,1,Graduate,Single,Unknown,Blue,36,6,2,3,6622.0
716841783,Existing Customer,51,M,0,Graduate,Married,$120K +,Blue,36,4,2,3,18733.0
794524833,Existing Customer,36,F,3,Graduate,Single,$40K - $60K,Blue,18,4,3,3,2265.0
721359183,Existing Customer,33,F,2,Unknown,Married,$40K - $60K,Blue,19,4,3,4,2907.0
715014633,Attrited Customer,32,F,0,Uneducated,Married,Unknown,Blue,36,6,3,2,8791.0
714372333,Attrited Customer,59,F,0,Doctorate,Married,Less than $40K,Blue,52,6,4,2,2302.0
766946058,Existing Customer,51,F,2,Unknown,Unknown,$40K - $60K,Blue,44,4,6,4,5489.0
708549033,Existing Customer,50,F,1,High School,Married,Less than $40K,Blue,32,4,1,3,2055.0
708378108,Existing Customer,39,F,1,Post-Graduate,Married,$40K - $60K,Blue,36,5,3,2,2147.0
826168083,Existing Customer,49,F,4,Unknown,Divorced,Less than $40K,Blue,45,3,3,3,1757.0
779320008,Attrited Customer,43,M,3,College,Married,$80K - $120K,Blue,25,3,3,3,2900.0
715312158,Existing Customer,41,F,2,Graduate,Single,Less than $40K,Blue,29,4,2,3,2670.0
711688983,Existing Customer,51,M,2,Unknown,Divorced,$80K - $120K,Blue,38,4,2,3,21382.0
714393708,Existing Customer,54,F,0,College,Married,$40K - $60K,Blue,46,6,2,3,2254.0
789477483,Existing Customer,40,F,5,Unknown,Single,Unknown,Blue,31,6,3,1,4433.0
712481733,Existing Customer,55,F,2,Graduate,Married,Less than $40K,Blue,36,4,2,4,1438.3
713153733,Attrited Customer,49,F,2,Graduate,Unknown,Less than $40K,Blue,29,6,3,3,2520.0
780201633,Attrited Customer,41,F,3,Graduate,Single,$40K - $60K,Blue,31,4,3,2,5655.0
709285683,Existing Customer,48,M,4,Unknown,Divorced,$60K - $80K,Blue,31,4,1,1,1438.3
789823383,Existing Customer,44,F,3,Unknown,Single,Less than $40K,Blue,34,3,3,4,2786.0
709980783,Existing Customer,51,F,3,High School,Divorced,Less than $40K,Blue,36,4,3,0,3961.0
772054458,Existing Customer,43,M,3,Unknown,Unknown,$60K - $80K,Blue,32,4,1,3,2476.0
788095158,Attrited Customer,52,M,3,Uneducated,Married,$80K - $120K,Blue,44,3,3,3,11606.0
717045033,Existing Customer,45,F,3,Unknown,Married,Unknown,Blue,36,6,1,3,8459.0
710503308,Existing Customer,48,F,2,Graduate,Single,Unknown,Blue,29,6,1,2,9554.0
757167633,Existing Customer,50,M,2,Uneducated,Single,$60K - $80K,Blue,43,4,3,3,4388.0
779739783,Existing Customer,43,M,2,Graduate,Married,$60K - $80K,Blue,28,6,3,2,19826.0
758653833,Existing Customer,34,F,1,Graduate,Married,$40K - $60K,Blue,27,3,1,3,2173.0
771288258,Existing Customer,48,F,3,Unknown,Unknown,$40K - $60K,Blue,36,6,2,2,2545.0
716855058,Attrited Customer,49,F,4,Graduate,Married,Less than $40K,Blue,38,5,2,4,1757.0
708433683,Existing Customer,54,M,2,Graduate,Married,$80K - $120K,Blue,37,3,2,3,3164.0
713175483,Existing Customer,44,F,2,Graduate,Married,Less than $40K,Blue,40,6,2,2,6022.0
709500183,Attrited Customer,46,F,3,College,Married,Less than $40K,Blue,36,2,3,4,1804.0
789238683,Existing Customer,53,M,2,Uneducated,Divorced,$120K +,Blue,42,4,2,2,22664.0
710502258,Existing Customer,39,M,3,Graduate,Single,$60K - $80K,Blue,36,5,3,4,2527.0
715445058,Attrited Customer,49,F,0,Doctorate,Married,Less than $40K,Blue,40,3,4,4,3547.0
719464758,Existing Customer,52,F,1,College,Single,Less than $40K,Blue,43,5,2,3,1438.3
708442158,Existing Customer,51,F,1,College,Married,Unknown,Blue,38,3,2,4,6182.0
718524783,Attrited Customer,40,M,3,High School,Unknown,$80K - $120K,Blue,34,1,3,4,29715.0
717093858,Existing Customer,49,F,2,College,Married,Less than $40K,Blue,36,4,3,3,2154.0
711654558,Existing Customer,46,M,3,Graduate,Unknown,$60K - $80K,Blue,36,6,3,4,2179.0
718924983,Existing Customer,59,M,0,Uneducated,Single,$60K - $80K,Blue,48,5,1,3,4906.0
717463608,Existing Customer,38,F,1,Unknown,Married,$40K - $60K,Blue,26,5,3,1,2346.0
715779333,Existing Customer,45,F,3,Graduate,Single,Less than $40K,Blue,36,5,2,3,4753.0
708117933,Attrited Customer,44,F,2,Graduate,Divorced,Less than $40K,Blue,36,3,2,3,1880.0
789563658,Existing Customer,64,M,0,College,Single,Less than $40K,Silver,56,5,4,4,12155.0
709239483,Existing Customer,49,F,1,Graduate,Married,$40K - $60K,Blue,36,5,3,1,2721.0
766456683,Existing Customer,51,F,1,Graduate,Married,Less than $40K,Blue,44,6,2,0,6160.0
779703258,Existing Customer,41,F,4,Graduate,Single,Less than $40K,Blue,24,3,3,1,2069.0
709719333,Existing Customer,41,M,2,High School,Single,$80K - $120K,Blue,29,6,3,4,28422.0
717016833,Existing Customer,39,M,4,Uneducated,Married,$80K - $120K,Blue,27,6,4,2,1438.3
711017433,Existing Customer,41,M,3,Graduate,Divorced,Less than $40K,Blue,23,5,2,4,1438.3
712777233,Attrited Customer,65,M,0,Graduate,Single,Unknown,Blue,48,1,4,3,1671.0
712706058,Attrited Customer,44,F,5,Graduate,Single,Less than $40K,Blue,37,1,2,4,1491.0
720905133,Attrited Customer,43,M,3,Graduate,Unknown,$80K - $120K,Blue,29,1,2,6,11422.0
712947333,Attrited Customer,54,F,4,Unknown,Married,Less than $40K,Blue,43,3,3,0,5139.0
806995683,Existing Customer,61,M,0,Doctorate,Single,$60K - $80K,Blue,56,4,1,3,4783.0
720575058,Existing Customer,47,M,3,Unknown,Single,$60K - $80K,Blue,36,3,2,1,2589.0
770828358,Existing Customer,38,M,1,Graduate,Unknown,$80K - $120K,Blue,25,4,2,4,8138.0
721361433,Existing Customer,51,F,3,Graduate,Married,Unknown,Blue,37,6,1,1,4502.0
770268933,Existing Customer,44,M,5,Unknown,Married,$60K - $80K,Silver,38,3,2,2,33521.0
789209283,Existing Customer,48,F,3,High School,Single,Less than $40K,Blue,37,5,3,0,4361.0
716204883,Existing Customer,53,M,4,College,Unknown,$60K - $80K,Blue,44,5,3,1,7026.0
715506258,Existing Customer,50,M,2,High School,Married,$80K - $120K,Blue,36,6,2,1,16388.0
711871758,Attrited Customer,30,F,1,Graduate,Married,Less than $40K,Blue,36,2,2,3,2905.0
772655733,Existing Customer,41,M,1,Uneducated,Single,$80K - $120K,Blue,31,6,2,4,2404.0
719519058,Attrited Customer,55,F,4,High School,Married,Less than $40K,Blue,36,4,2,3,1477.0
716873733,Attrited Customer,43,F,4,Post-Graduate,Divorced,Less than $40K,Blue,30,4,3,3,3556.0
780383358,Existing Customer,48,M,3,Graduate,Married,$60K - $80K,Blue,38,6,1,0,5649.0
718522308,Existing Customer,41,F,3,Post-Graduate,Unknown,$40K - $60K,Blue,29,6,1,3,14345.0
716308683,Existing Customer,47,F,3,High School,Married,Less than $40K,Blue,36,6,2,3,6524.0
719056833,Existing Customer,55,F,1,Unknown,Married,Less than $40K,Blue,46,5,1,4,2281.0
712303908,Existing Customer,47,F,4,College,Married,Less than $40K,Blue,38,3,1,2,2633.0
715572783,Existing Customer,51,M,3,Graduate,Married,$80K - $120K,Blue,31,6,1,2,7693.0
713641233,Existing Customer,44,F,3,High School,Single,Unknown,Blue,31,5,6,4,10262.0
712854633,Existing Customer,49,F,2,Unknown,Single,Unknown,Blue,39,4,1,3,11320.0
779340183,Existing Customer,53,F,1,College,Single,Less than $40K,Blue,35,3,2,4,2482.0
771952683,Existing Customer,47,F,3,High School,Married,Less than $40K,Blue,36,3,2,2,3035.0
716639058,Existing Customer,51,M,2,Graduate,Single,$120K +,Blue,40,4,3,3,26308.0
779027733,Existing Customer,53,F,4,Unknown,Single,Less than $40K,Blue,34,6,2,2,6721.0
713368833,Existing Customer,49,M,2,College,Single,$60K - $80K,Blue,41,6,3,4,6205.0
713926308,Existing Customer,35,F,3,Uneducated,Single,Less than $40K,Blue,36,4,2,3,2624.0
720206658,Attrited Customer,40,F,3,Graduate,Married,Less than $40K,Blue,29,6,2,4,1479.0
708720558,Existing Customer,44,M,3,College,Married,$60K - $80K,Blue,30,5,2,0,4489.0
713857758,Attrited Customer,53,F,1,Graduate,Married,Unknown,Blue,36,6,3,1,5842.0
711255858,Existing Customer,42,F,4,Unknown,Married,Less than $40K,Blue,30,4,2,3,8777.0
798717783,Existing Customer,51,F,2,Unknown,Single,Less than $40K,Blue,45,3,6,1,3250.0
710674533,Attrited Customer,46,M,1,Uneducated,Married,$60K - $80K,Blue,34,3,3,4,15060.0
718642458,Existing Customer,40,M,4,High School,Unknown,$80K - $120K,Blue,36,6,1,0,2126.0
